,gini,month,year,state,specialty
4,0.07402044670329266,-16,2017,IA,Cardiology
5,0.07469865501417128,-17,2017,IA,Cardiology
6,0.08037558547108681,-18,2017,IA,Cardiology
7,0.0632126646789607,-19,2017,IA,Cardiology
8,0.05233962976908413,-20,2017,IA,Cardiology
9,0.0652157015186774,-21,2017,IA,Cardiology
10,0.0722764245561367,-22,2017,IA,Cardiology
11,0.07408224649531969,-23,2017,IA,Cardiology
0,0.0370521827102972,-1,2018,IA,All
1,0.03963826332617737,-10,2018,IA,All
2,0.03928250883011253,-11,2018,IA,All
3,0.03559265555027702,-2,2018,IA,All
4,0.030430938188562018,-3,2018,IA,All
5,0.031450975074422294,-4,2018,IA,All
6,0.02642856247496206,-5,2018,IA,All
7,0.03339950007736392,-6,2018,IA,All
8,0.029233961128453112,-7,2018,IA,All
9,0.0326496781543717,-8,2018,IA,All
10,0.03224582454108327,-9,2018,IA,All
11,0.04281671411478505,0,2018,IA,All
0,0.035213381215774,-1,2018,IA,Emergency Medicine
1,0.060735920987654346,-10,2018,IA,Emergency Medicine
2,0.05865386708276721,-11,2018,IA,Emergency Medicine
3,0.05264101259933107,-2,2018,IA,Emergency Medicine
4,0.040733086766586823,-3,2018,IA,Emergency Medicine
5,0.03913361258259729,-4,2018,IA,Emergency Medicine
6,0.03872013569978272,-5,2018,IA,Emergency Medicine
7,0.05092838207318451,-6,2018,IA,Emergency Medicine
8,0.041494058876280326,-7,2018,IA,Emergency Medicine
9,0.04661321570577537,-8,2018,IA,Emergency Medicine
10,0.04635526666306056,-9,2018,IA,Emergency Medicine
11,0.04278782142125048,0,2018,IA,Emergency Medicine
0,0.03516657255398992,-1,2018,IA,Anesthesiology
1,0.05503499968704362,-10,2018,IA,Anesthesiology
2,0.04899180129069913,-11,2018,IA,Anesthesiology
3,0.039348307932786986,-2,2018,IA,Anesthesiology
4,0.05107427082280469,-3,2018,IA,Anesthesiology
5,0.043409582425914195,-4,2018,IA,Anesthesiology
6,0.029728983212014448,-5,2018,IA,Anesthesiology
7,0.04593238926208443,-6,2018,IA,Anesthesiology
8,0.047311316961799355,-7,2018,IA,Anesthesiology
9,0.04016762189576928,-8,2018,IA,Anesthesiology
10,0.03955344751553003,-9,2018,IA,Anesthesiology
11,0.04490591052038395,0,2018,IA,Anesthesiology
0,0.03492552872294996,-1,2018,IA,Cardiology
1,0.0717002956867927,-10,2018,IA,Cardiology
2,0.06782516732080657,-11,2018,IA,Cardiology
3,0.05598866479533848,-2,2018,IA,Cardiology
4,0.06799188415831092,-3,2018,IA,Cardiology
5,0.038551462901563305,-4,2018,IA,Cardiology
6,0.0468524790327387,-5,2018,IA,Cardiology
7,0.04606870014457598,-6,2018,IA,Cardiology
8,0.04405673706019009,-7,2018,IA,Cardiology
9,0.044870121746606206,-8,2018,IA,Cardiology
10,0.06355605585207691,-9,2018,IA,Cardiology
11,0.03370315803227242,0,2018,IA,Cardiology
0,0.04237888823797742,1,2019,IA,All
1,0.03462424886866344,10,2019,IA,All
2,0.036077761227353955,11,2019,IA,All
3,0.03281569129866169,12,2019,IA,All
4,0.042430468890449324,2,2019,IA,All
5,0.04310077080174035,3,2019,IA,All
6,0.04092932700127261,4,2019,IA,All
7,0.041313238863958546,5,2019,IA,All
8,0.04258770692448799,6,2019,IA,All
9,0.03272777927672099,7,2019,IA,All
10,0.034390246716826,8,2019,IA,All
11,0.035170011865999884,9,2019,IA,All
0,0.03995313521750887,1,2019,IA,Emergency Medicine
1,0.03937796011525352,10,2019,IA,Emergency Medicine
2,0.03126295492806719,11,2019,IA,Emergency Medicine
3,0.025466857207693594,12,2019,IA,Emergency Medicine
4,0.036893141380164196,2,2019,IA,Emergency Medicine
5,0.03921038810071942,3,2019,IA,Emergency Medicine
6,0.028055249230220847,4,2019,IA,Emergency Medicine
7,0.02791993767493328,5,2019,IA,Emergency Medicine
8,0.04039267466129037,6,2019,IA,Emergency Medicine
9,0.02636925575789717,7,2019,IA,Emergency Medicine
10,0.028213358443851533,8,2019,IA,Emergency Medicine
11,0.03862968474935724,9,2019,IA,Emergency Medicine
0,0.03077929597538609,1,2019,IA,Anesthesiology
1,0.025160766116987143,10,2019,IA,Anesthesiology
2,0.028605334738882937,11,2019,IA,Anesthesiology
3,0.023182336246952318,12,2019,IA,Anesthesiology
4,0.04418250124730838,2,2019,IA,Anesthesiology
5,0.05156426919430401,3,2019,IA,Anesthesiology
6,0.033683677666241696,4,2019,IA,Anesthesiology
7,0.02423656134558705,5,2019,IA,Anesthesiology
8,0.030574507440637277,6,2019,IA,Anesthesiology
9,0.033651498600400176,7,2019,IA,Anesthesiology
10,0.02880074473004124,8,2019,IA,Anesthesiology
11,0.056400453807587514,9,2019,IA,Anesthesiology
0,0.05466815098484479,1,2019,IA,Cardiology
1,0.022674818186143475,10,2019,IA,Cardiology
2,0.02766222755461467,11,2019,IA,Cardiology
3,0.021641926597869787,12,2019,IA,Cardiology
4,0.054379869780085466,2,2019,IA,Cardiology
5,0.04491877914219722,3,2019,IA,Cardiology
6,0.07359578159779867,4,2019,IA,Cardiology
7,0.038355614346656464,5,2019,IA,Cardiology
8,0.05520956730366777,6,2019,IA,Cardiology
9,0.029714647790603732,7,2019,IA,Cardiology
10,0.0272819227427481,8,2019,IA,Cardiology
11,0.04321253943240633,9,2019,IA,Cardiology
0,0.029942150729390327,13,2020,IA,All
1,0.030172699671959125,14,2020,IA,All
2,0.029540173169170347,15,2020,IA,All
3,0.03725823985920873,16,2020,IA,All
4,0.03470158249384658,17,2020,IA,All
5,0.03754183387693755,18,2020,IA,All
6,0.0425963004405997,19,2020,IA,All
7,0.04077500887320873,20,2020,IA,All
8,0.03530095519715115,21,2020,IA,All
9,0.04128192020247723,22,2020,IA,All
10,0.03878296922692415,23,2020,IA,All
11,0.035276695511489486,24,2020,IA,All
0,0.04361089190970591,13,2020,IA,Emergency Medicine
1,0.0288879799025743,14,2020,IA,Emergency Medicine
2,0.026442291055396305,15,2020,IA,Emergency Medicine
3,0.03654925119968899,16,2020,IA,Emergency Medicine
4,0.03445551306231631,17,2020,IA,Emergency Medicine
5,0.06644078537440323,18,2020,IA,Emergency Medicine
6,0.034070624976427655,19,2020,IA,Emergency Medicine
7,0.03312687109663026,20,2020,IA,Emergency Medicine
8,0.03566822531271385,21,2020,IA,Emergency Medicine
9,0.024252122088636252,22,2020,IA,Emergency Medicine
10,0.04353694384453566,23,2020,IA,Emergency Medicine
11,0.04910634515767298,24,2020,IA,Emergency Medicine
0,0.03902418235885485,13,2020,IA,Anesthesiology
1,0.027379870455485733,14,2020,IA,Anesthesiology
2,0.03421125104184797,15,2020,IA,Anesthesiology
3,0.040402675519720765,16,2020,IA,Anesthesiology
4,0.03261703477986788,17,2020,IA,Anesthesiology
5,0.04628808769789339,18,2020,IA,Anesthesiology
6,0.023335929189663096,19,2020,IA,Anesthesiology
7,0.035127940401141755,20,2020,IA,Anesthesiology
8,0.019762600992801027,21,2020,IA,Anesthesiology
9,0.01859796860362506,22,2020,IA,Anesthesiology
10,0.059485489805807035,23,2020,IA,Anesthesiology
11,0.052752289922267215,24,2020,IA,Anesthesiology
0,0.03155057895817137,13,2020,IA,Cardiology
1,0.0319939341862534,14,2020,IA,Cardiology
2,0.03688503811897348,15,2020,IA,Cardiology
3,0.033283856790627175,16,2020,IA,Cardiology
4,0.03873757500550834,17,2020,IA,Cardiology
5,0.03388457376069054,18,2020,IA,Cardiology
6,0.037236874926401486,19,2020,IA,Cardiology
7,0.03965532652013204,20,2020,IA,Cardiology
8,0.05113052935276907,21,2020,IA,Cardiology
9,0.05051486958339002,22,2020,IA,Cardiology
10,0.03307444581675578,23,2020,IA,Cardiology
11,0.042896663365081134,24,2020,IA,Cardiology
0,0.037968636820011614,25,2021,IA,All
1,0.03695921556800985,26,2021,IA,All
2,0.04115340188956673,27,2021,IA,All
3,0.03658880615446747,28,2021,IA,All
4,0.03792224686671819,29,2021,IA,All
5,0.034369707309640285,30,2021,IA,All
6,0.035082634272862956,31,2021,IA,All
7,0.038027975310707784,32,2021,IA,All
8,0.04094228065667571,33,2021,IA,All
9,0.043264376157336026,34,2021,IA,All
10,0.04247900550300465,35,2021,IA,All
11,0.037687465781814145,36,2021,IA,All
0,0.02807616340548691,25,2021,IA,Emergency Medicine
1,0.03691220823760044,26,2021,IA,Emergency Medicine
2,0.02880225346975318,27,2021,IA,Emergency Medicine
3,0.04468338671035377,28,2021,IA,Emergency Medicine
4,0.026869599219105922,29,2021,IA,Emergency Medicine
5,0.04217325316741205,30,2021,IA,Emergency Medicine
6,0.043924610041588985,31,2021,IA,Emergency Medicine
7,0.05186257400673244,32,2021,IA,Emergency Medicine
8,0.06473858218856132,33,2021,IA,Emergency Medicine
9,0.04214240300916339,34,2021,IA,Emergency Medicine
10,0.04469453961659475,35,2021,IA,Emergency Medicine
11,0.05218957499302923,36,2021,IA,Emergency Medicine
0,0.05889837187633207,25,2021,IA,Anesthesiology
1,0.04242195853125752,26,2021,IA,Anesthesiology
2,0.043913493311385166,27,2021,IA,Anesthesiology
3,0.04347346720336742,28,2021,IA,Anesthesiology
4,0.023991119934968164,29,2021,IA,Anesthesiology
5,0.02797901573483097,30,2021,IA,Anesthesiology
6,0.03784161301408795,31,2021,IA,Anesthesiology
7,0.02554342414538935,32,2021,IA,Anesthesiology
8,0.03355818738276706,33,2021,IA,Anesthesiology
9,0.05648929312553119,34,2021,IA,Anesthesiology
10,0.035482288919509886,35,2021,IA,Anesthesiology
11,0.04557950567843172,36,2021,IA,Anesthesiology
0,0.04285652306821919,25,2021,IA,Cardiology
1,0.04316879345297164,26,2021,IA,Cardiology
2,0.04651529010432687,27,2021,IA,Cardiology
3,0.03518177842651482,28,2021,IA,Cardiology
4,0.0353567487366071,29,2021,IA,Cardiology
5,0.03048915645507122,30,2021,IA,Cardiology
6,0.03836102656095708,31,2021,IA,Cardiology
7,0.035773016604997765,32,2021,IA,Cardiology
8,0.04110583242223054,33,2021,IA,Cardiology
9,0.06384587566587796,34,2021,IA,Cardiology
10,0.05232675486068872,35,2021,IA,Cardiology
11,0.02781095569166836,36,2021,IA,Cardiology
0,0.036020863748930654,37,2022,IA,All
1,0.031966136902301434,38,2022,IA,All
2,0.03222524803243865,39,2022,IA,All
3,0.038062905094286004,40,2022,IA,All
4,0.036575659187909504,41,2022,IA,All
5,0.03435311369852645,42,2022,IA,All
6,0.03624051297232489,43,2022,IA,All
7,0.03692476962066693,44,2022,IA,All
8,0.04231373933564497,45,2022,IA,All
9,0.04500978108868037,46,2022,IA,All
10,0.0391192481545759,47,2022,IA,All
11,0.044175906263391074,48,2022,IA,All
0,0.04740044749931471,37,2022,IA,Emergency Medicine
1,0.033016514991112245,38,2022,IA,Emergency Medicine
2,0.03256889067498103,39,2022,IA,Emergency Medicine
3,0.04121863062482278,40,2022,IA,Emergency Medicine
4,0.03300827203704115,41,2022,IA,Emergency Medicine
5,0.0422896946752882,42,2022,IA,Emergency Medicine
6,0.053350404931864936,43,2022,IA,Emergency Medicine
7,0.058724207030480646,44,2022,IA,Emergency Medicine
8,0.06282543473216873,45,2022,IA,Emergency Medicine
9,0.05128092012884622,46,2022,IA,Emergency Medicine
10,0.03399306593961582,47,2022,IA,Emergency Medicine
11,0.04663162271230337,48,2022,IA,Emergency Medicine
0,0.050710103394429606,37,2022,IA,Anesthesiology
1,0.044850816193111154,38,2022,IA,Anesthesiology
2,0.040160014705072467,39,2022,IA,Anesthesiology
3,0.03291875536127986,40,2022,IA,Anesthesiology
4,0.02348871836286437,41,2022,IA,Anesthesiology
5,0.038162599677412534,42,2022,IA,Anesthesiology
6,0.02822713012033129,43,2022,IA,Anesthesiology
7,0.021101120574425147,44,2022,IA,Anesthesiology
8,0.04379055688015954,45,2022,IA,Anesthesiology
9,0.03792054988340343,46,2022,IA,Anesthesiology
10,0.054705579035002394,47,2022,IA,Anesthesiology
11,0.04411615446138817,48,2022,IA,Anesthesiology
0,0.031975637243605304,37,2022,IA,Cardiology
1,0.0192860200228836,38,2022,IA,Cardiology
2,0.02534046187136052,39,2022,IA,Cardiology
3,0.02889648206088402,40,2022,IA,Cardiology
4,0.038736945102389786,41,2022,IA,Cardiology
5,0.10297887840841746,42,2022,IA,Cardiology
6,0.031080593947461987,43,2022,IA,Cardiology
7,0.04471719021587406,44,2022,IA,Cardiology
8,0.03117040105892599,45,2022,IA,Cardiology
9,0.108313473659849,46,2022,IA,Cardiology
10,0.04535796419543714,47,2022,IA,Cardiology
11,0.02927424006878321,48,2022,IA,Cardiology
0,0.08867518184404632,-12,2017,ID,All
1,0.08969842518672277,-13,2017,ID,All
2,0.0878230162165281,-14,2017,ID,All
3,0.09133328315351641,-15,2017,ID,All
4,0.08928210037836648,-16,2017,ID,All
5,0.08971217725613179,-17,2017,ID,All
6,0.09192317034373121,-18,2017,ID,All
7,0.09282853042337214,-19,2017,ID,All
8,0.09048473694760628,-20,2017,ID,All
9,0.09121669590140669,-21,2017,ID,All
10,0.09754103152210991,-22,2017,ID,All
11,0.09836840912295586,-23,2017,ID,All
0,0.13763969059738423,-12,2017,ID,Emergency Medicine
1,0.11656399896639358,-13,2017,ID,Emergency Medicine
2,0.10916393529794133,-14,2017,ID,Emergency Medicine
3,0.12811804192018172,-15,2017,ID,Emergency Medicine
4,0.11676446496524451,-16,2017,ID,Emergency Medicine
5,0.1181134832047186,-17,2017,ID,Emergency Medicine
6,0.0899084491193396,-18,2017,ID,Emergency Medicine
7,0.1196462132634063,-19,2017,ID,Emergency Medicine
8,0.12743406585993722,-20,2017,ID,Emergency Medicine
9,0.10915404233752612,-21,2017,ID,Emergency Medicine
10,0.10626719178833399,-22,2017,ID,Emergency Medicine
11,0.06255069295094784,-23,2017,ID,Emergency Medicine
0,0.08240523821791601,-12,2017,ID,Anesthesiology
1,0.0857998923286023,-13,2017,ID,Anesthesiology
2,0.08227472702877381,-14,2017,ID,Anesthesiology
3,0.08363040189971604,-15,2017,ID,Anesthesiology
4,0.08246613503687727,-16,2017,ID,Anesthesiology
5,0.09405681633353169,-17,2017,ID,Anesthesiology
6,0.08672102248911462,-18,2017,ID,Anesthesiology
7,0.08598243008171458,-19,2017,ID,Anesthesiology
8,0.08522588784481,-20,2017,ID,Anesthesiology
9,0.09012209760442469,-21,2017,ID,Anesthesiology
10,0.16831882489062,-22,2017,ID,Anesthesiology
11,0.2090427834264983,-23,2017,ID,Anesthesiology
0,0.10352936851227779,-12,2017,ID,Cardiology
1,0.12908511629072805,-13,2017,ID,Cardiology
2,0.16448189148160153,-14,2017,ID,Cardiology
3,0.09946586698098947,-15,2017,ID,Cardiology
4,0.08255425353810975,-16,2017,ID,Cardiology
5,0.11905130186852786,-17,2017,ID,Cardiology
6,0.1230646155972005,-18,2017,ID,Cardiology
7,0.1343604882215278,-19,2017,ID,Cardiology
8,0.021281887459967397,-20,2017,ID,Cardiology
9,0.15057769112823116,-21,2017,ID,Cardiology
10,0.12866751792381936,-22,2017,ID,Cardiology
11,0.06867507749076618,-23,2017,ID,Cardiology
0,0.08432585728843733,-1,2018,ID,All
1,0.09075927360155966,-10,2018,ID,All
2,0.08743979703313043,-11,2018,ID,All
3,0.08378241374582551,-2,2018,ID,All
4,0.08628931941414975,-3,2018,ID,All
5,0.09024300950696973,-4,2018,ID,All
6,0.09113023878904547,-5,2018,ID,All
7,0.08957412499271378,-6,2018,ID,All
8,0.08963400493403073,-7,2018,ID,All
9,0.08986069176381539,-8,2018,ID,All
10,0.08969473377426884,-9,2018,ID,All
11,0.08438294355061204,0,2018,ID,All
0,0.08418220955183675,-1,2018,ID,Emergency Medicine
1,0.09333812094994598,-10,2018,ID,Emergency Medicine
2,0.0908028750364942,-11,2018,ID,Emergency Medicine
3,0.0843443704062139,-2,2018,ID,Emergency Medicine
4,0.09124390805147686,-3,2018,ID,Emergency Medicine
5,0.09514903554185805,-4,2018,ID,Emergency Medicine
6,0.10080327889615248,-5,2018,ID,Emergency Medicine
7,0.08319554188106781,-6,2018,ID,Emergency Medicine
8,0.09796797199422613,-7,2018,ID,Emergency Medicine
9,0.08804086530582822,-8,2018,ID,Emergency Medicine
10,0.09154517180072852,-9,2018,ID,Emergency Medicine
11,0.08452619933087369,0,2018,ID,Emergency Medicine
0,0.08553776106569799,-1,2018,ID,Anesthesiology
1,0.08662960841658296,-10,2018,ID,Anesthesiology
2,0.08391645524426139,-11,2018,ID,Anesthesiology
3,0.08483447218369056,-2,2018,ID,Anesthesiology
4,0.08291371011189708,-3,2018,ID,Anesthesiology
5,0.08476629620110554,-4,2018,ID,Anesthesiology
6,0.08625062514294601,-5,2018,ID,Anesthesiology
7,0.08560662930943352,-6,2018,ID,Anesthesiology
8,0.08307182589811335,-7,2018,ID,Anesthesiology
9,0.08438331104623353,-8,2018,ID,Anesthesiology
10,0.08561291103351154,-9,2018,ID,Anesthesiology
11,0.08701204505584914,0,2018,ID,Anesthesiology
0,0.08334964158105285,-1,2018,ID,Cardiology
1,0.08347522384694561,-10,2018,ID,Cardiology
2,0.11103263696770316,-11,2018,ID,Cardiology
3,0.08436044951860011,-2,2018,ID,Cardiology
4,0.08339420621605798,-3,2018,ID,Cardiology
5,0.08981666128431898,-4,2018,ID,Cardiology
6,0.08423654899705146,-5,2018,ID,Cardiology
7,0.08600259843567659,-6,2018,ID,Cardiology
8,0.07930023643647544,-7,2018,ID,Cardiology
9,0.10242452964972593,-8,2018,ID,Cardiology
10,0.08989828051220483,-9,2018,ID,Cardiology
11,0.08462351004091972,0,2018,ID,Cardiology
0,0.08459600729077943,1,2019,ID,All
1,0.08158262889067436,10,2019,ID,All
2,0.0827504309385596,11,2019,ID,All
3,0.08291817273240343,12,2019,ID,All
4,0.08395942589308913,2,2019,ID,All
5,0.08379343520913907,3,2019,ID,All
6,0.0831481778026506,4,2019,ID,All
7,0.0831821702516784,5,2019,ID,All
8,0.08317139380405547,6,2019,ID,All
9,0.08315375261572011,7,2019,ID,All
10,0.08339179781954542,8,2019,ID,All
11,0.08295558589251817,9,2019,ID,All
0,0.08350138665179452,1,2019,ID,Emergency Medicine
1,0.0834220751593886,10,2019,ID,Emergency Medicine
2,0.0965458846071815,11,2019,ID,Emergency Medicine
3,0.0898256945446465,12,2019,ID,Emergency Medicine
4,0.08397079214896874,2,2019,ID,Emergency Medicine
5,0.08393363481033189,3,2019,ID,Emergency Medicine
6,0.08336997100837795,4,2019,ID,Emergency Medicine
7,0.0847021103147576,5,2019,ID,Emergency Medicine
8,0.08377501490037564,6,2019,ID,Emergency Medicine
9,0.08417472094083966,7,2019,ID,Emergency Medicine
10,0.08454250493247228,8,2019,ID,Emergency Medicine
11,0.08614008023700537,9,2019,ID,Emergency Medicine
0,0.08595792556046189,1,2019,ID,Anesthesiology
1,0.08493886427958552,10,2019,ID,Anesthesiology
2,0.08141796967872827,11,2019,ID,Anesthesiology
3,0.088632948153052,12,2019,ID,Anesthesiology
4,0.08360522761142486,2,2019,ID,Anesthesiology
5,0.08429781970145545,3,2019,ID,Anesthesiology
6,0.08409274490116525,4,2019,ID,Anesthesiology
7,0.08488953872928617,5,2019,ID,Anesthesiology
8,0.08496505844741087,6,2019,ID,Anesthesiology
9,0.08315102455531642,7,2019,ID,Anesthesiology
10,0.08414561474119286,8,2019,ID,Anesthesiology
11,0.0854241706971337,9,2019,ID,Anesthesiology
0,0.08763880622838516,1,2019,ID,Cardiology
1,0.08323286847397782,10,2019,ID,Cardiology
2,0.09250027835844243,11,2019,ID,Cardiology
3,0.08972830715837932,12,2019,ID,Cardiology
4,0.08970820202647478,2,2019,ID,Cardiology
5,0.08190229091104573,3,2019,ID,Cardiology
6,0.08424622473188903,4,2019,ID,Cardiology
7,0.0851992532525353,5,2019,ID,Cardiology
8,0.08190666671057467,6,2019,ID,Cardiology
9,0.07773973254415156,7,2019,ID,Cardiology
10,0.08774777669048084,8,2019,ID,Cardiology
11,0.08199783874414501,9,2019,ID,Cardiology
0,0.08289080836451457,13,2020,ID,All
1,0.08287520317489694,14,2020,ID,All
2,0.0821095658555282,15,2020,ID,All
3,0.08123122377581016,16,2020,ID,All
4,0.0829644708445767,17,2020,ID,All
5,0.08207101576774456,18,2020,ID,All
6,0.08207562436125526,19,2020,ID,All
7,0.08275584472745656,20,2020,ID,All
8,0.08240495620623545,21,2020,ID,All
9,0.08173856981414462,22,2020,ID,All
10,0.08269066917557755,23,2020,ID,All
11,0.08167693500715068,24,2020,ID,All
0,0.08514876318268827,13,2020,ID,Emergency Medicine
1,0.08814514937132989,14,2020,ID,Emergency Medicine
2,0.08271234971947528,15,2020,ID,Emergency Medicine
3,0.08524094137929139,16,2020,ID,Emergency Medicine
4,0.0871952743040938,17,2020,ID,Emergency Medicine
5,0.08526761430426211,18,2020,ID,Emergency Medicine
6,0.08272783966661423,19,2020,ID,Emergency Medicine
7,0.08100274010876407,20,2020,ID,Emergency Medicine
8,0.07845617925792125,21,2020,ID,Emergency Medicine
9,0.08213965987717309,22,2020,ID,Emergency Medicine
10,0.08378816411829138,23,2020,ID,Emergency Medicine
11,0.08116104242412847,24,2020,ID,Emergency Medicine
0,0.08330078604869273,13,2020,ID,Anesthesiology
1,0.08941906085729867,14,2020,ID,Anesthesiology
2,0.08226405217427835,15,2020,ID,Anesthesiology
3,0.079797628592301,16,2020,ID,Anesthesiology
4,0.08376469002608466,17,2020,ID,Anesthesiology
5,0.08226879691692346,18,2020,ID,Anesthesiology
6,0.08459437047744867,19,2020,ID,Anesthesiology
7,0.08292264905539004,20,2020,ID,Anesthesiology
8,0.08419994183167911,21,2020,ID,Anesthesiology
9,0.08272939211220032,22,2020,ID,Anesthesiology
10,0.08181006567131954,23,2020,ID,Anesthesiology
11,0.08293087931411336,24,2020,ID,Anesthesiology
0,0.07982763774334578,13,2020,ID,Cardiology
1,0.0843977089953809,14,2020,ID,Cardiology
2,0.07924902256184208,15,2020,ID,Cardiology
3,0.08332674888914016,16,2020,ID,Cardiology
4,0.08409956506627292,17,2020,ID,Cardiology
5,0.08400217733491666,18,2020,ID,Cardiology
6,0.08839384809197859,19,2020,ID,Cardiology
7,0.08444433814863184,20,2020,ID,Cardiology
8,0.08254290209413484,21,2020,ID,Cardiology
9,0.08428522621944445,22,2020,ID,Cardiology
10,0.08320881574457106,23,2020,ID,Cardiology
11,0.08355676688104174,24,2020,ID,Cardiology
0,0.08312729254285367,25,2021,ID,All
1,0.08334213381759725,26,2021,ID,All
2,0.08361209999547659,27,2021,ID,All
3,0.08277639049117913,28,2021,ID,All
4,0.08172410099395677,29,2021,ID,All
5,0.08119658306973121,30,2021,ID,All
6,0.08097865104073543,31,2021,ID,All
7,0.08075173852918738,32,2021,ID,All
8,0.08143307299657221,33,2021,ID,All
9,0.08123024185878336,34,2021,ID,All
10,0.08085882769353869,35,2021,ID,All
11,0.0818159694692534,36,2021,ID,All
0,0.08245233467806834,25,2021,ID,Emergency Medicine
1,0.08444616053155529,26,2021,ID,Emergency Medicine
2,0.08603244575665481,27,2021,ID,Emergency Medicine
3,0.08130585947230595,28,2021,ID,Emergency Medicine
4,0.082169644849034,29,2021,ID,Emergency Medicine
5,0.0856804361190362,30,2021,ID,Emergency Medicine
6,0.08134380419953269,31,2021,ID,Emergency Medicine
7,0.08117782107146476,32,2021,ID,Emergency Medicine
8,0.08710033606986922,33,2021,ID,Emergency Medicine
9,0.08373338275010633,34,2021,ID,Emergency Medicine
10,0.0833211730321547,35,2021,ID,Emergency Medicine
11,0.08398239961937692,36,2021,ID,Emergency Medicine
0,0.08579916411001332,25,2021,ID,Anesthesiology
1,0.08778520463090644,26,2021,ID,Anesthesiology
2,0.08477467823557161,27,2021,ID,Anesthesiology
3,0.08266997747012406,28,2021,ID,Anesthesiology
4,0.08262166711591923,29,2021,ID,Anesthesiology
5,0.08166633659479339,30,2021,ID,Anesthesiology
6,0.08302398344689366,31,2021,ID,Anesthesiology
7,0.08347499348687115,32,2021,ID,Anesthesiology
8,0.08285324654521153,33,2021,ID,Anesthesiology
9,0.08281567000415413,34,2021,ID,Anesthesiology
10,0.08263254949481036,35,2021,ID,Anesthesiology
11,0.08209823502229574,36,2021,ID,Anesthesiology
0,0.09062310957665765,25,2021,ID,Cardiology
1,0.08127590815703867,26,2021,ID,Cardiology
2,0.08784276132149715,27,2021,ID,Cardiology
3,0.08339420621605798,28,2021,ID,Cardiology
4,0.08255676170647608,29,2021,ID,Cardiology
5,0.08513610860305398,30,2021,ID,Cardiology
6,0.08580562954593296,31,2021,ID,Cardiology
7,0.08134525349196386,32,2021,ID,Cardiology
8,0.0854079508605261,33,2021,ID,Cardiology
9,0.08153415974917422,34,2021,ID,Cardiology
10,0.08872564525835547,35,2021,ID,Cardiology
11,0.08859679260669329,36,2021,ID,Cardiology
0,0.08211506987307438,37,2022,ID,All
1,0.08231015746258519,38,2022,ID,All
2,0.08488631245092271,39,2022,ID,All
3,0.08417522944360845,40,2022,ID,All
4,0.083002090175339,41,2022,ID,All
5,0.0838971162108284,42,2022,ID,All
6,0.08354282099461252,43,2022,ID,All
7,0.08419090133206009,44,2022,ID,All
8,0.08383376456651825,45,2022,ID,All
9,0.08357574890952713,46,2022,ID,All
10,0.08279646247941597,47,2022,ID,All
11,0.08301761496459381,48,2022,ID,All
0,0.0878433372534616,37,2022,ID,Emergency Medicine
1,0.08425458053622148,38,2022,ID,Emergency Medicine
2,0.0855427942185163,39,2022,ID,Emergency Medicine
3,0.08364183101202927,40,2022,ID,Emergency Medicine
4,0.08219486645919893,41,2022,ID,Emergency Medicine
5,0.0818005678552024,42,2022,ID,Emergency Medicine
6,0.07003917792156622,43,2022,ID,Emergency Medicine
7,0.08317206292262902,44,2022,ID,Emergency Medicine
8,0.07899211075154433,45,2022,ID,Emergency Medicine
9,0.0791128210535682,46,2022,ID,Emergency Medicine
10,0.07734295630472787,47,2022,ID,Emergency Medicine
11,0.08220405669247455,48,2022,ID,Emergency Medicine
0,0.08401525198263404,37,2022,ID,Anesthesiology
1,0.08040688480670422,38,2022,ID,Anesthesiology
2,0.08243929161369712,39,2022,ID,Anesthesiology
3,0.0831756050981225,40,2022,ID,Anesthesiology
4,0.08174830157509572,41,2022,ID,Anesthesiology
5,0.08168417354166468,42,2022,ID,Anesthesiology
6,0.08143316036413106,43,2022,ID,Anesthesiology
7,0.07861963363336089,44,2022,ID,Anesthesiology
8,0.08186728255433362,45,2022,ID,Anesthesiology
9,0.08153529658474601,46,2022,ID,Anesthesiology
10,0.08284172061430706,47,2022,ID,Anesthesiology
11,0.08194479072353378,48,2022,ID,Anesthesiology
0,0.08216532842262081,37,2022,ID,Cardiology
1,0.08586773662145863,38,2022,ID,Cardiology
2,0.08458627236289595,39,2022,ID,Cardiology
3,0.08144142395017995,40,2022,ID,Cardiology
4,0.08486439092166131,41,2022,ID,Cardiology
5,0.08656405709515469,42,2022,ID,Cardiology
6,0.08226171099465507,43,2022,ID,Cardiology
7,0.08683937588958945,44,2022,ID,Cardiology
8,0.08383849280291622,45,2022,ID,Cardiology
9,0.08271470908321632,46,2022,ID,Cardiology
10,0.08110912067045106,47,2022,ID,Cardiology
11,0.08256910255475014,48,2022,ID,Cardiology
0,0.020211151352955703,-12,2017,IL,All
1,0.01875706844299918,-13,2017,IL,All
2,0.018411725323627115,-14,2017,IL,All
3,0.01769203552327181,-15,2017,IL,All
4,0.01925667773741846,-16,2017,IL,All
5,0.019292634874836123,-17,2017,IL,All
6,0.020340454510941686,-18,2017,IL,All
7,0.02341184841817745,-19,2017,IL,All
8,0.022452856258258658,-20,2017,IL,All
9,0.021479828913070875,-21,2017,IL,All
10,0.023341941515031994,-22,2017,IL,All
11,0.019579378244029888,-23,2017,IL,All
0,0.10137974195666266,-12,2017,IL,Emergency Medicine
