,gini,month,year,state,specialty
2,0.18063364041862195,39,2022,GA,Cardiology
3,0.4061904451074998,40,2022,GA,Cardiology
4,0.3540728561917522,41,2022,GA,Cardiology
5,0.34722446411909136,42,2022,GA,Cardiology
6,0.22695373779434158,43,2022,GA,Cardiology
7,0.5021478510122037,44,2022,GA,Cardiology
8,0.16861348298638923,45,2022,GA,Cardiology
9,0.3515206348728983,46,2022,GA,Cardiology
10,0.2603246968844328,47,2022,GA,Cardiology
11,0.36653191240816185,48,2022,GA,Cardiology
0,0.11361873655868382,-23,2017,IA,All
1,0.11450896580981529,-22,2017,IA,All
2,0.10411163686706304,-21,2017,IA,All
3,0.11016885604750504,-20,2017,IA,All
4,0.11467027425963516,-19,2017,IA,All
5,0.10443718950509018,-18,2017,IA,All
6,0.10921021694561683,-17,2017,IA,All
7,0.1058406441451073,-16,2017,IA,All
8,0.11203647508914949,-15,2017,IA,All
9,0.10740599290724451,-14,2017,IA,All
10,0.11817500240540313,-13,2017,IA,All
11,0.13007675650656392,-12,2017,IA,All
0,0.06440773304453529,-23,2017,IA,Emergency Medicine
1,0.06027206665783802,-22,2017,IA,Emergency Medicine
2,0.03951306800490517,-21,2017,IA,Emergency Medicine
3,0.04883277333502789,-20,2017,IA,Emergency Medicine
4,0.032707085964434945,-19,2017,IA,Emergency Medicine
5,0.027577234159981256,-18,2017,IA,Emergency Medicine
6,0.0673780321669214,-17,2017,IA,Emergency Medicine
7,0.07119029782287256,-16,2017,IA,Emergency Medicine
8,0.04443759036825956,-15,2017,IA,Emergency Medicine
9,0.04976372246643812,-14,2017,IA,Emergency Medicine
10,0.06237323225986158,-13,2017,IA,Emergency Medicine
11,0.07896771796317947,-12,2017,IA,Emergency Medicine
0,0.07631501239480509,-23,2017,IA,Anesthesiology
1,0.05154766857636961,-22,2017,IA,Anesthesiology
2,0.04353986425822676,-21,2017,IA,Anesthesiology
3,0.07340198102045015,-20,2017,IA,Anesthesiology
4,0.1012617973161456,-19,2017,IA,Anesthesiology
5,0.0810232085198358,-18,2017,IA,Anesthesiology
6,0.06070037133410089,-17,2017,IA,Anesthesiology
7,0.01657305723236191,-16,2017,IA,Anesthesiology
8,0.08523184001625284,-15,2017,IA,Anesthesiology
9,0.07858845724867869,-14,2017,IA,Anesthesiology
10,0.05847645432978055,-13,2017,IA,Anesthesiology
11,0.16579895182495963,-12,2017,IA,Anesthesiology
0,0.13237639378821642,-23,2017,IA,Cardiology
1,0.034138340942372336,-22,2017,IA,Cardiology
2,0.04173644624938022,-21,2017,IA,Cardiology
3,0.012095445588040876,-20,2017,IA,Cardiology
4,0.1361987454445689,-19,2017,IA,Cardiology
5,0.0659750888817634,-18,2017,IA,Cardiology
6,0.025818385408911015,-17,2017,IA,Cardiology
7,0.05125546534786929,-16,2017,IA,Cardiology
8,0.02599918890354891,-15,2017,IA,Cardiology
9,0.0874182576396908,-14,2017,IA,Cardiology
10,0.059654894899680455,-13,2017,IA,Cardiology
11,0.12739702246961826,-12,2017,IA,Cardiology
0,0.1287956110492965,-11,2018,IA,All
1,0.09757715987766014,-10,2018,IA,All
2,0.12752285486262815,-9,2018,IA,All
3,0.13393490245734674,-8,2018,IA,All
4,0.10295333012322483,-7,2018,IA,All
5,0.11705620043032006,-6,2018,IA,All
6,0.1318683560711995,-5,2018,IA,All
7,0.11559429782132413,-4,2018,IA,All
8,0.13841659673238882,-3,2018,IA,All
9,0.14498588605306073,-2,2018,IA,All
10,0.15177868011767848,-1,2018,IA,All
11,0.14803824073667882,0,2018,IA,All
0,0.11079004372480605,-11,2018,IA,Emergency Medicine
1,0.05445651785635097,-10,2018,IA,Emergency Medicine
2,0.09382567460739133,-9,2018,IA,Emergency Medicine
3,0.12125303400725751,-8,2018,IA,Emergency Medicine
4,0.055519727356064474,-7,2018,IA,Emergency Medicine
5,0.13390821531372943,-6,2018,IA,Emergency Medicine
6,0.30481827595338196,-5,2018,IA,Emergency Medicine
7,0.09167069542524275,-4,2018,IA,Emergency Medicine
8,0.044230646622649306,-3,2018,IA,Emergency Medicine
9,0.06675328568396888,-2,2018,IA,Emergency Medicine
10,0.18895115358031045,-1,2018,IA,Emergency Medicine
11,0.08228608934159731,0,2018,IA,Emergency Medicine
0,0.05627707078683575,-11,2018,IA,Anesthesiology
1,0.12228600068331841,-10,2018,IA,Anesthesiology
2,0.12255495110165271,-9,2018,IA,Anesthesiology
3,0.032307248574309,-8,2018,IA,Anesthesiology
4,0.06918352268758565,-7,2018,IA,Anesthesiology
5,0.049507094254383044,-6,2018,IA,Anesthesiology
6,0.1460065497737314,-5,2018,IA,Anesthesiology
7,0.05896315842363464,-4,2018,IA,Anesthesiology
8,0.06508353362660446,-3,2018,IA,Anesthesiology
9,0.03961002458941576,-2,2018,IA,Anesthesiology
10,0.1517105285863103,-1,2018,IA,Anesthesiology
11,0.19739251826389415,0,2018,IA,Anesthesiology
0,0.21036211695210105,-11,2018,IA,Cardiology
1,0.15794207073651134,-10,2018,IA,Cardiology
2,0.10828051759076585,-9,2018,IA,Cardiology
3,0.16379823196574983,-8,2018,IA,Cardiology
4,0.09180723217450248,-7,2018,IA,Cardiology
5,0.11125017131490955,-6,2018,IA,Cardiology
6,0.17905790767110397,-5,2018,IA,Cardiology
7,0.050964085263911274,-4,2018,IA,Cardiology
8,0.15127651185561863,-3,2018,IA,Cardiology
9,0.17352036459872933,-2,2018,IA,Cardiology
10,0.1924023509588848,-1,2018,IA,Cardiology
11,0.1685160492722243,0,2018,IA,Cardiology
0,0.16293478941135764,1,2019,IA,All
1,0.1765163773115037,2,2019,IA,All
2,0.15809561330422128,3,2019,IA,All
3,0.16350162209510544,4,2019,IA,All
4,0.15956287623626275,5,2019,IA,All
5,0.1374999384200868,6,2019,IA,All
6,0.17060947769648982,7,2019,IA,All
7,0.1853583968503829,8,2019,IA,All
8,0.1702845614898092,9,2019,IA,All
9,0.17205863671861987,10,2019,IA,All
10,0.164591247985572,11,2019,IA,All
11,0.15280363545743714,12,2019,IA,All
0,0.14520016340589914,1,2019,IA,Emergency Medicine
1,0.10497810874211777,2,2019,IA,Emergency Medicine
2,0.10501136354999696,3,2019,IA,Emergency Medicine
3,0.20648045735937115,4,2019,IA,Emergency Medicine
4,0.17265212120099804,5,2019,IA,Emergency Medicine
5,0.15128389494627592,6,2019,IA,Emergency Medicine
6,0.12130407973020096,7,2019,IA,Emergency Medicine
7,0.10073675443442198,8,2019,IA,Emergency Medicine
8,0.09491219173313215,9,2019,IA,Emergency Medicine
9,0.05054847883216895,10,2019,IA,Emergency Medicine
10,0.09413853321803933,11,2019,IA,Emergency Medicine
11,0.12129865320791955,12,2019,IA,Emergency Medicine
0,0.06232797096572229,1,2019,IA,Anesthesiology
1,0.11438749961522476,2,2019,IA,Anesthesiology
2,0.07743910463376957,3,2019,IA,Anesthesiology
3,0.08608031307884378,4,2019,IA,Anesthesiology
4,0.10283948345936067,5,2019,IA,Anesthesiology
5,0.13077061496933362,6,2019,IA,Anesthesiology
6,0.07459644205165639,7,2019,IA,Anesthesiology
7,0.11651265965229962,8,2019,IA,Anesthesiology
8,0.2158198809801799,9,2019,IA,Anesthesiology
9,0.1960589538029921,10,2019,IA,Anesthesiology
10,0.1116154154265665,11,2019,IA,Anesthesiology
11,0.16743708159979087,12,2019,IA,Anesthesiology
0,0.22897169593577038,1,2019,IA,Cardiology
1,0.15863729384808678,2,2019,IA,Cardiology
2,0.16838437284458097,3,2019,IA,Cardiology
3,0.06520135666831439,4,2019,IA,Cardiology
4,0.12822968274719748,5,2019,IA,Cardiology
5,0.03186828990314117,6,2019,IA,Cardiology
6,0.13340272446133006,7,2019,IA,Cardiology
7,0.17101192150228384,8,2019,IA,Cardiology
8,0.13472774639918117,9,2019,IA,Cardiology
9,0.2036171066632524,10,2019,IA,Cardiology
10,0.27796582059710906,11,2019,IA,Cardiology
11,0.17862402885233253,12,2019,IA,Cardiology
0,0.1802897613749772,13,2020,IA,All
1,0.17217618782270405,14,2020,IA,All
2,0.1873068451711225,15,2020,IA,All
3,0.1927970408011952,16,2020,IA,All
4,0.183357123015795,17,2020,IA,All
5,0.13780276124542523,18,2020,IA,All
6,0.1585545728632899,19,2020,IA,All
7,0.15124998304620085,20,2020,IA,All
8,0.18423248014329618,21,2020,IA,All
9,0.14838789154399223,22,2020,IA,All
10,0.14908187712380594,23,2020,IA,All
11,0.19380457034650111,24,2020,IA,All
0,0.13289303764595728,13,2020,IA,Emergency Medicine
1,0.18579476098718017,14,2020,IA,Emergency Medicine
2,0.1321906195942285,15,2020,IA,Emergency Medicine
3,0.09696035962042038,16,2020,IA,Emergency Medicine
4,0.1807933782179626,17,2020,IA,Emergency Medicine
5,0.18061974317685814,18,2020,IA,Emergency Medicine
6,0.11876584916518107,19,2020,IA,Emergency Medicine
7,0.04222242386946484,20,2020,IA,Emergency Medicine
8,0.12710711421906107,21,2020,IA,Emergency Medicine
9,0.12293376554406565,22,2020,IA,Emergency Medicine
10,0.054391556017975295,23,2020,IA,Emergency Medicine
11,0.10417819888397095,24,2020,IA,Emergency Medicine
0,0.183043968989972,13,2020,IA,Anesthesiology
1,0.21648552920611475,14,2020,IA,Anesthesiology
2,0.23091609844083782,15,2020,IA,Anesthesiology
3,0.1769035158593577,16,2020,IA,Anesthesiology
4,0.057749528116574744,17,2020,IA,Anesthesiology
5,0.12903192122520513,18,2020,IA,Anesthesiology
6,0.16117581695296757,19,2020,IA,Anesthesiology
7,0.08269331410510872,20,2020,IA,Anesthesiology
8,0.182438801907017,21,2020,IA,Anesthesiology
9,0.19151208074521675,22,2020,IA,Anesthesiology
10,0.026442647883593184,23,2020,IA,Anesthesiology
11,0.08660524950960946,24,2020,IA,Anesthesiology
0,0.1653931282974883,13,2020,IA,Cardiology
1,0.15554940380076676,14,2020,IA,Cardiology
2,0.4286937263657955,15,2020,IA,Cardiology
3,0.2525319620501296,16,2020,IA,Cardiology
4,0.3169082798126398,17,2020,IA,Cardiology
5,0.13709233490310002,18,2020,IA,Cardiology
6,0.09722170083747805,19,2020,IA,Cardiology
7,0.1657625705122564,20,2020,IA,Cardiology
8,0.1772564539418352,21,2020,IA,Cardiology
9,0.12111284051238624,22,2020,IA,Cardiology
10,0.0737156273535805,23,2020,IA,Cardiology
11,0.12348468213372299,24,2020,IA,Cardiology
0,0.18650719393860193,25,2021,IA,All
1,0.19044769023809216,26,2021,IA,All
2,0.15459903235360795,27,2021,IA,All
3,0.1939007404176819,28,2021,IA,All
4,0.18232193020677556,29,2021,IA,All
5,0.17971115440943297,30,2021,IA,All
6,0.1976932834097107,31,2021,IA,All
7,0.1724117526933514,32,2021,IA,All
8,0.18203079921874288,33,2021,IA,All
9,0.1475689210146529,34,2021,IA,All
10,0.17130070022679422,35,2021,IA,All
11,0.15541291995654816,36,2021,IA,All
0,0.09898604193452809,25,2021,IA,Emergency Medicine
1,0.1053633405940192,26,2021,IA,Emergency Medicine
2,0.10697184257634496,27,2021,IA,Emergency Medicine
3,0.29893334030608876,28,2021,IA,Emergency Medicine
4,0.12722411758877405,29,2021,IA,Emergency Medicine
5,0.12957439766627754,30,2021,IA,Emergency Medicine
6,0.15114410930329647,31,2021,IA,Emergency Medicine
7,0.07691004433644544,32,2021,IA,Emergency Medicine
8,0.12661710608323173,33,2021,IA,Emergency Medicine
9,0.07175537208771243,34,2021,IA,Emergency Medicine
10,0.07313860248868209,35,2021,IA,Emergency Medicine
11,0.08837888326867516,36,2021,IA,Emergency Medicine
0,0.33266753686457606,25,2021,IA,Anesthesiology
1,0.08462866820964265,26,2021,IA,Anesthesiology
2,0.036440014573448365,27,2021,IA,Anesthesiology
3,0.11220187420019001,28,2021,IA,Anesthesiology
4,0.13750375191206088,29,2021,IA,Anesthesiology
5,0.056798360085552946,30,2021,IA,Anesthesiology
6,0.15335953644037614,31,2021,IA,Anesthesiology
7,0.1332719161762762,32,2021,IA,Anesthesiology
8,0.07463435297950904,33,2021,IA,Anesthesiology
9,0.002248690018622379,34,2021,IA,Anesthesiology
10,0.1536225372834653,35,2021,IA,Anesthesiology
11,0.11510339715864681,36,2021,IA,Anesthesiology
0,0.20297199970828306,25,2021,IA,Cardiology
1,0.19501988350240362,26,2021,IA,Cardiology
2,0.19401416751539546,27,2021,IA,Cardiology
3,0.15707539394714032,28,2021,IA,Cardiology
4,0.25038725753874713,29,2021,IA,Cardiology
5,0.17439981486798184,30,2021,IA,Cardiology
6,0.2941810070853671,31,2021,IA,Cardiology
7,0.19726366147542163,32,2021,IA,Cardiology
8,0.18268086874019895,33,2021,IA,Cardiology
9,0.21192035485545013,34,2021,IA,Cardiology
10,0.09120295065903483,35,2021,IA,Cardiology
11,0.16407971885651174,36,2021,IA,Cardiology
0,0.1845719496703382,37,2022,IA,All
1,0.1941664354980106,38,2022,IA,All
2,0.21653958318592126,39,2022,IA,All
3,0.18381148799278457,40,2022,IA,All
4,0.1730153846658441,41,2022,IA,All
5,0.1864269002280109,42,2022,IA,All
6,0.17113861875368397,43,2022,IA,All
7,0.20838834614191504,44,2022,IA,All
8,0.19644219050152933,45,2022,IA,All
9,0.16955351379379302,46,2022,IA,All
10,0.15659323316997875,47,2022,IA,All
11,0.16038159508488437,48,2022,IA,All
0,0.1436355977053555,37,2022,IA,Emergency Medicine
1,0.08258789554404533,38,2022,IA,Emergency Medicine
2,0.15022142988650877,39,2022,IA,Emergency Medicine
3,0.19200547695639159,40,2022,IA,Emergency Medicine
4,0.2508389009337527,41,2022,IA,Emergency Medicine
5,0.13237639378821642,42,2022,IA,Emergency Medicine
6,0.20095047468859129,43,2022,IA,Emergency Medicine
7,0.0451500691778246,44,2022,IA,Emergency Medicine
8,0.08169097909413103,45,2022,IA,Emergency Medicine
9,0.11168372385195191,46,2022,IA,Emergency Medicine
10,0.009609944345290278,47,2022,IA,Emergency Medicine
11,0.05573452870939244,48,2022,IA,Emergency Medicine
0,0.061722880947833625,37,2022,IA,Anesthesiology
1,0.1711981267585777,38,2022,IA,Anesthesiology
2,0.31847123734040605,39,2022,IA,Anesthesiology
3,0.13646951251779504,40,2022,IA,Anesthesiology
4,0.1373238660466728,41,2022,IA,Anesthesiology
5,0.056927053371043757,42,2022,IA,Anesthesiology
6,0.2562362988867626,43,2022,IA,Anesthesiology
7,0.1568592839608367,44,2022,IA,Anesthesiology
8,0.21918333124034606,45,2022,IA,Anesthesiology
9,0.166851781526981,46,2022,IA,Anesthesiology
10,0.14077191617627616,47,2022,IA,Anesthesiology
11,0.05539682775708277,48,2022,IA,Anesthesiology
0,0.3614351814823986,37,2022,IA,Cardiology
1,0.4705132954866209,38,2022,IA,Cardiology
2,0.26832474766281833,39,2022,IA,Cardiology
3,0.23589308488107752,40,2022,IA,Cardiology
4,0.19870739106752544,41,2022,IA,Cardiology
5,0.18660524950960944,42,2022,IA,Cardiology
6,0.029589769991281267,43,2022,IA,Cardiology
7,0.11660230993697951,44,2022,IA,Cardiology
8,0.07827191617627616,45,2022,IA,Cardiology
9,0.2420792501010034,46,2022,IA,Cardiology
10,0.11600827584428108,47,2022,IA,Cardiology
11,0.26370092461016303,48,2022,IA,Cardiology
0,0.030138876939961423,-23,2017,ID,All
1,0.0096691524017668,-22,2017,ID,All
2,0.0367576257720571,-21,2017,ID,All
3,0.03364308552851847,-20,2017,ID,All
4,0.04924590015640462,-19,2017,ID,All
5,0.07179541708213033,-18,2017,ID,All
6,0.043878514221272424,-17,2017,ID,All
7,0.034825666749510154,-16,2017,ID,All
8,0.07394088301429069,-15,2017,ID,All
9,0.03126438875098514,-14,2017,ID,All
10,0.057319243855961766,-13,2017,ID,All
11,0.06442338188601437,-12,2017,ID,All
0,0.0,-22,2017,ID,Emergency Medicine
1,0.0,-21,2017,ID,Emergency Medicine
2,0.0,-20,2017,ID,Emergency Medicine
3,0.0,-19,2017,ID,Emergency Medicine
4,0.0,-18,2017,ID,Emergency Medicine
5,0.0,-17,2017,ID,Emergency Medicine
6,0.0,-16,2017,ID,Emergency Medicine
7,0.0,-15,2017,ID,Emergency Medicine
8,0.0,-14,2017,ID,Emergency Medicine
9,0.030555703490677044,-13,2017,ID,Emergency Medicine
10,0.0,-12,2017,ID,Emergency Medicine
0,0.0011903282553547,-23,2017,ID,Anesthesiology
1,0.0,-22,2017,ID,Anesthesiology
2,0.11309538603035973,-21,2017,ID,Anesthesiology
3,0.11136378429875793,-20,2017,ID,Anesthesiology
4,0.016849870263366817,-19,2017,ID,Anesthesiology
5,0.0,-18,2017,ID,Anesthesiology
6,0.0,-17,2017,ID,Anesthesiology
7,0.0,-16,2017,ID,Anesthesiology
8,0.0,-15,2017,ID,Anesthesiology
9,0.0,-14,2017,ID,Anesthesiology
10,0.0,-13,2017,ID,Anesthesiology
11,0.0,-12,2017,ID,Anesthesiology
0,0.0,-22,2017,ID,Cardiology
1,0.0,-21,2017,ID,Cardiology
2,0.0,-18,2017,ID,Cardiology
3,0.0,-17,2017,ID,Cardiology
4,0.0,-16,2017,ID,Cardiology
5,0.0,-14,2017,ID,Cardiology
6,0.5249998520648784,-13,2017,ID,Cardiology
7,0.0,-12,2017,ID,Cardiology
0,0.040813640558170716,-11,2018,ID,All
1,0.021506869219041658,-10,2018,ID,All
2,0.03681110545785182,-9,2018,ID,All
3,0.03498879630514662,-8,2018,ID,All
4,0.035416625981052885,-7,2018,ID,All
5,0.04396641852613015,-6,2018,ID,All
6,0.03594101970826824,-5,2018,ID,All
7,0.06036506998611901,-4,2018,ID,All
8,0.05458741882382567,-3,2018,ID,All
9,0.10258283825671266,-2,2018,ID,All
10,0.10008290181354473,-1,2018,ID,All
11,0.10841870457910929,0,2018,ID,All
0,0.06885950118768558,-11,2018,ID,Emergency Medicine
1,0.02063244094823502,-10,2018,ID,Emergency Medicine
2,0.000821744179252959,-9,2018,ID,Emergency Medicine
3,0.03909408661393177,-8,2018,ID,Emergency Medicine
4,0.17716033609896154,-7,2018,ID,Emergency Medicine
5,0.021666814601788098,-6,2018,ID,Emergency Medicine
6,0.07500014793512155,-5,2018,ID,Emergency Medicine
7,0.018208601673813996,-4,2018,ID,Emergency Medicine
8,0.03198538823594266,-3,2018,ID,Emergency Medicine
9,0.11171230179095148,-2,2018,ID,Emergency Medicine
10,0.1124873123198501,-1,2018,ID,Emergency Medicine
11,0.1270899638920917,0,2018,ID,Emergency Medicine
0,0.006138635483759369,-11,2018,ID,Anesthesiology
1,0.1085542318203313,-10,2018,ID,Anesthesiology
2,0.0019260820746000995,-9,2018,ID,Anesthesiology
3,0.062458893809708926,-8,2018,ID,Anesthesiology
4,0.11508841832193917,-7,2018,ID,Anesthesiology
5,0.0,-6,2018,ID,Anesthesiology
6,0.11482117701789563,-5,2018,ID,Anesthesiology
7,0.10627946469607585,-4,2018,ID,Anesthesiology
8,0.094501344286542,-3,2018,ID,Anesthesiology
9,0.11258220229098481,-2,2018,ID,Anesthesiology
10,0.11496847277944067,-1,2018,ID,Anesthesiology
11,0.11744536131459105,0,2018,ID,Anesthesiology
0,0.050757723692697376,-11,2018,ID,Cardiology
1,0.0,-10,2018,ID,Cardiology
2,0.0,-9,2018,ID,Cardiology
3,0.047916814601788094,-8,2018,ID,Cardiology
4,0.07715068556953009,-7,2018,ID,Cardiology
5,0.0,-6,2018,ID,Cardiology
6,0.07270129736040898,-5,2018,ID,Cardiology
7,0.10833348126845477,-4,2018,ID,Cardiology
8,0.08611125904623262,-3,2018,ID,Cardiology
9,0.10955672285866902,-2,2018,ID,Cardiology
10,0.11602578896076254,-1,2018,ID,Cardiology
11,0.13094765369418004,0,2018,ID,Cardiology
0,0.10314409183690687,1,2019,ID,All
1,0.10317633404815119,2,2019,ID,All
2,0.11117895175703674,3,2019,ID,All
3,0.09226488710441594,4,2019,ID,All
4,0.10160173658022187,5,2019,ID,All
5,0.10091662128443812,6,2019,ID,All
6,0.09826274014009218,7,2019,ID,All
7,0.09867412503221629,8,2019,ID,All
8,0.09561630509385366,9,2019,ID,All
9,0.08548086795020404,10,2019,ID,All
10,0.08258951745593579,11,2019,ID,All
11,0.08348476433306706,12,2019,ID,All
0,0.11981527394684544,1,2019,ID,Emergency Medicine
1,0.10153236341549787,2,2019,ID,Emergency Medicine
2,0.16171261984802476,3,2019,ID,Emergency Medicine
3,0.064624477700024,4,2019,ID,Emergency Medicine
4,0.11679909604805305,5,2019,ID,Emergency Medicine
5,0.1004902954918695,6,2019,ID,Emergency Medicine
6,0.10005877399646623,7,2019,ID,Emergency Medicine
7,0.14241787391267302,8,2019,ID,Emergency Medicine
8,0.03297116242787512,9,2019,ID,Emergency Medicine
9,0.11569278862776222,10,2019,ID,Emergency Medicine
10,0.12083348126845495,11,2019,ID,Emergency Medicine
11,0.08863651157148522,12,2019,ID,Emergency Medicine
0,0.1360330117848868,1,2019,ID,Anesthesiology
1,0.11697998347840322,2,2019,ID,Anesthesiology
2,0.14390567914689756,3,2019,ID,Anesthesiology
3,0.11788677600774744,4,2019,ID,Anesthesiology
4,0.12011085443495251,5,2019,ID,Anesthesiology
5,0.1082476770130254,6,2019,ID,Anesthesiology
6,0.1191587760165792,7,2019,ID,Anesthesiology
7,0.10664735934886982,8,2019,ID,Anesthesiology
8,0.11164509473382522,9,2019,ID,Anesthesiology
9,0.09081935697466947,10,2019,ID,Anesthesiology
10,0.10085048807117591,11,2019,ID,Anesthesiology
11,0.10496956689536618,12,2019,ID,Anesthesiology
0,0.12730829633524032,1,2019,ID,Cardiology
1,0.0,2,2019,ID,Cardiology
2,0.0,3,2019,ID,Cardiology
3,0.09202142453086626,4,2019,ID,Cardiology
4,0.1350001479351216,5,2019,ID,Cardiology
5,0.07500014793512155,6,2019,ID,Cardiology
6,0.1378752230028184,7,2019,ID,Cardiology
7,0.10231746183449197,8,2019,ID,Cardiology
8,0.0,9,2019,ID,Cardiology
9,0.0791668146017882,10,2019,ID,Cardiology
10,0.024033778309343945,11,2019,ID,Cardiology
11,0.03480377363350606,12,2019,ID,Cardiology
0,0.08166085874684381,13,2020,ID,All
1,0.07462348643430528,14,2020,ID,All
2,0.07847750088881511,15,2020,ID,All
3,0.08590017767022451,16,2020,ID,All
4,0.0740609416930712,17,2020,ID,All
5,0.08503560526400933,18,2020,ID,All
6,0.07752210868162479,19,2020,ID,All
7,0.07136325718404246,20,2020,ID,All
8,0.06595537395038953,21,2020,ID,All
9,0.07145080170752494,22,2020,ID,All
10,0.06633493702183835,23,2020,ID,All
11,0.07741888798808239,24,2020,ID,All
0,0.061021653311465696,13,2020,ID,Emergency Medicine
1,0.1272965433055696,14,2020,ID,Emergency Medicine
2,0.09172530145803526,15,2020,ID,Emergency Medicine
3,0.11189731183991736,16,2020,ID,Emergency Medicine
4,0.1403789108874418,17,2020,ID,Emergency Medicine
5,0.06117479122131453,18,2020,ID,Emergency Medicine
6,0.0653320616376023,19,2020,ID,Emergency Medicine
7,0.09026213516661519,20,2020,ID,Emergency Medicine
8,0.05962803011037776,21,2020,ID,Emergency Medicine
9,0.04086036298888496,22,2020,ID,Emergency Medicine
10,0.06695471869810454,23,2020,ID,Emergency Medicine
11,0.07444741898340157,24,2020,ID,Emergency Medicine
0,0.04770708305816396,13,2020,ID,Anesthesiology
1,0.07828653291164744,14,2020,ID,Anesthesiology
2,0.043075265306013466,15,2020,ID,Anesthesiology
3,0.11773771944885603,16,2020,ID,Anesthesiology
4,0.0919983894567471,17,2020,ID,Anesthesiology
5,0.11530957142041698,18,2020,ID,Anesthesiology
6,0.06885128062120571,19,2020,ID,Anesthesiology
7,0.06955396651574741,20,2020,ID,Anesthesiology
8,0.05308094963121901,21,2020,ID,Anesthesiology
9,0.12601366584070428,22,2020,ID,Anesthesiology
10,0.12014067562003206,23,2020,ID,Anesthesiology
11,0.09012042284921085,24,2020,ID,Anesthesiology
0,0.08761276054773426,13,2020,ID,Cardiology
1,0.1166668146017883,14,2020,ID,Cardiology
2,0.10992078285575657,15,2020,ID,Cardiology
3,0.07317366391685665,16,2020,ID,Cardiology
4,0.04774367503605714,17,2020,ID,Cardiology
5,0.061666814601788134,18,2020,ID,Cardiology
6,0.05830601047978068,19,2020,ID,Cardiology
7,0.1280004156538943,20,2020,ID,Cardiology
8,0.0054627551909030014,21,2020,ID,Cardiology
9,0.1250001479351216,22,2020,ID,Cardiology
10,0.07273865696708859,23,2020,ID,Cardiology
11,0.14430229823900953,24,2020,ID,Cardiology
0,0.06320033145569648,25,2021,ID,All
1,0.06982239524052303,26,2021,ID,All
2,0.06719513411318756,27,2021,ID,All
3,0.07007698244182592,28,2021,ID,All
4,0.0651495195004711,29,2021,ID,All
5,0.0759686681249574,30,2021,ID,All
6,0.06976395308312366,31,2021,ID,All
7,0.07051867166719483,32,2021,ID,All
8,0.06424577935798692,33,2021,ID,All
9,0.07359647607091546,34,2021,ID,All
10,0.05287401904550315,35,2021,ID,All
11,0.05831928047002488,36,2021,ID,All
0,0.060327101683127826,25,2021,ID,Emergency Medicine
1,0.05366425319517121,26,2021,ID,Emergency Medicine
2,0.05672891388577117,27,2021,ID,Emergency Medicine
3,0.07463338643723716,28,2021,ID,Emergency Medicine
4,0.08142585074636643,29,2021,ID,Emergency Medicine
5,0.01774440433000868,30,2021,ID,Emergency Medicine
6,0.03776570894447784,31,2021,ID,Emergency Medicine
7,0.07767089527886839,32,2021,ID,Emergency Medicine
8,0.03942798617484722,33,2021,ID,Emergency Medicine
9,0.06374473667971026,34,2021,ID,Emergency Medicine
10,0.020236171596517805,35,2021,ID,Emergency Medicine
11,0.01993304472642643,36,2021,ID,Emergency Medicine
0,0.08369580010903455,25,2021,ID,Anesthesiology
1,0.0814636160941099,26,2021,ID,Anesthesiology
2,0.09835972798761505,27,2021,ID,Anesthesiology
3,0.11958144387429126,28,2021,ID,Anesthesiology
4,0.08977429789234914,29,2021,ID,Anesthesiology
5,0.1339646531780051,30,2021,ID,Anesthesiology
6,0.050209947725010196,31,2021,ID,Anesthesiology
7,0.12328252185603439,32,2021,ID,Anesthesiology
8,0.14406278042425025,33,2021,ID,Anesthesiology
9,0.10134423395662695,34,2021,ID,Anesthesiology
10,0.11754898413446979,35,2021,ID,Anesthesiology
11,0.1165582581473058,36,2021,ID,Anesthesiology
0,0.0011903282553547,25,2021,ID,Cardiology
1,0.07500014793512155,26,2021,ID,Cardiology
2,0.022854933413669287,27,2021,ID,Cardiology
3,0.03199258251034198,28,2021,ID,Cardiology
4,0.014682687617661228,29,2021,ID,Cardiology
5,0.08012835306332666,30,2021,ID,Cardiology
6,0.01123203199309264,31,2021,ID,Cardiology
7,0.10416681460178823,32,2021,ID,Cardiology
8,0.04982254710033951,33,2021,ID,Cardiology
9,0.04551296844794195,34,2021,ID,Cardiology
10,0.08282298131657906,35,2021,ID,Cardiology
11,0.010507098441689955,36,2021,ID,Cardiology
0,0.07965559499131492,37,2022,ID,All
1,0.05657218363313132,38,2022,ID,All
2,0.045716952404327715,39,2022,ID,All
3,0.042489708418575245,40,2022,ID,All
4,0.05715832573971524,41,2022,ID,All
5,0.05881166324001186,42,2022,ID,All
6,0.03137623597649308,43,2022,ID,All
7,0.05119212140153062,44,2022,ID,All
8,0.04764928009995817,45,2022,ID,All
9,0.04651862227380055,46,2022,ID,All
10,0.055488949427637824,47,2022,ID,All
11,0.05341051018073506,48,2022,ID,All
0,0.020534641430498324,37,2022,ID,Emergency Medicine
1,0.08139576844961605,38,2022,ID,Emergency Medicine
2,0.09094258412738332,39,2022,ID,Emergency Medicine
3,0.07477738386183774,40,2022,ID,Emergency Medicine
4,0.0878475835654281,41,2022,ID,Emergency Medicine
5,0.06407863281950532,42,2022,ID,Emergency Medicine
6,0.02672428586615594,43,2022,ID,Emergency Medicine
7,0.07023824317321681,44,2022,ID,Emergency Medicine
8,0.1146805844287343,45,2022,ID,Emergency Medicine
