,gini,month,year,state,specialty
11,0.02266875289107606,9,2019,IA,All
0,0.02277868059154542,1,2019,IA,Emergency Medicine
1,0.021746457524349783,10,2019,IA,Emergency Medicine
2,0.021236882948892255,11,2019,IA,Emergency Medicine
3,0.03313261167012571,12,2019,IA,Emergency Medicine
4,0.02245973308347704,2,2019,IA,Emergency Medicine
5,0.02382086792132332,3,2019,IA,Emergency Medicine
6,0.025257257238399666,4,2019,IA,Emergency Medicine
7,0.029474712886875754,5,2019,IA,Emergency Medicine
8,0.021957621721330978,6,2019,IA,Emergency Medicine
9,0.024742537604917292,7,2019,IA,Emergency Medicine
10,0.023032790325997365,8,2019,IA,Emergency Medicine
11,0.024079428962520355,9,2019,IA,Emergency Medicine
0,0.02588259136151383,1,2019,IA,Anesthesiology
1,0.03549188383167945,10,2019,IA,Anesthesiology
2,0.034148694899463816,11,2019,IA,Anesthesiology
3,0.03886066805920474,12,2019,IA,Anesthesiology
4,0.024373298450414138,2,2019,IA,Anesthesiology
5,0.020059220770217268,3,2019,IA,Anesthesiology
6,0.023366880924760247,4,2019,IA,Anesthesiology
7,0.03100401699294375,5,2019,IA,Anesthesiology
8,0.03060206719445613,6,2019,IA,Anesthesiology
9,0.02447990492243679,7,2019,IA,Anesthesiology
10,0.03686461424232235,8,2019,IA,Anesthesiology
11,0.0506845434934553,9,2019,IA,Anesthesiology
0,0.02899595142087741,1,2019,IA,Cardiology
1,0.02795602684393461,10,2019,IA,Cardiology
2,0.022442869946958544,11,2019,IA,Cardiology
3,0.029928987993689926,12,2019,IA,Cardiology
4,0.03620573563882301,2,2019,IA,Cardiology
5,0.04244304054193193,3,2019,IA,Cardiology
6,0.03571340848403526,4,2019,IA,Cardiology
7,0.030750798062596396,5,2019,IA,Cardiology
8,0.02874155091583075,6,2019,IA,Cardiology
9,0.029387442371476502,7,2019,IA,Cardiology
10,0.02517545953917777,8,2019,IA,Cardiology
11,0.033436782415289246,9,2019,IA,Cardiology
0,0.02259364688988219,13,2020,IA,All
1,0.022628533683634378,14,2020,IA,All
2,0.023808197615380666,15,2020,IA,All
3,0.02393505625758041,16,2020,IA,All
4,0.023517878199765585,17,2020,IA,All
5,0.023956256954763444,18,2020,IA,All
6,0.02515683439330685,19,2020,IA,All
7,0.024343379621903027,20,2020,IA,All
8,0.023981095242552097,21,2020,IA,All
9,0.024911322748545017,22,2020,IA,All
10,0.024668492632157868,23,2020,IA,All
11,0.02424306091192041,24,2020,IA,All
0,0.04477259355784735,13,2020,IA,Emergency Medicine
1,0.032959126052512056,14,2020,IA,Emergency Medicine
2,0.035331128417130264,15,2020,IA,Emergency Medicine
3,0.02609572167212426,16,2020,IA,Emergency Medicine
4,0.045049427724564106,17,2020,IA,Emergency Medicine
5,0.05609928444721313,18,2020,IA,Emergency Medicine
6,0.030263340594893995,19,2020,IA,Emergency Medicine
7,0.038375215667449614,20,2020,IA,Emergency Medicine
8,0.042996366340016245,21,2020,IA,Emergency Medicine
9,0.03480622113352938,22,2020,IA,Emergency Medicine
10,0.026054295110040315,23,2020,IA,Emergency Medicine
11,0.024868486912926202,24,2020,IA,Emergency Medicine
0,0.04438055842690636,13,2020,IA,Anesthesiology
1,0.04285547637883791,14,2020,IA,Anesthesiology
2,0.041572789815154665,15,2020,IA,Anesthesiology
3,0.027958846074924604,16,2020,IA,Anesthesiology
4,0.042736907049410244,17,2020,IA,Anesthesiology
5,0.04339568466105437,18,2020,IA,Anesthesiology
6,0.028450382122047202,19,2020,IA,Anesthesiology
7,0.028345530478918746,20,2020,IA,Anesthesiology
8,0.03784660378855598,21,2020,IA,Anesthesiology
9,0.039471552020381884,22,2020,IA,Anesthesiology
10,0.027913728518878855,23,2020,IA,Anesthesiology
11,0.037340209447969785,24,2020,IA,Anesthesiology
0,0.029996659896708744,13,2020,IA,Cardiology
1,0.0378696640487608,14,2020,IA,Cardiology
2,0.033389750250329975,15,2020,IA,Cardiology
3,0.030779822911372046,16,2020,IA,Cardiology
4,0.027387976571191963,17,2020,IA,Cardiology
5,0.027417144175861496,18,2020,IA,Cardiology
6,0.0325955248156351,19,2020,IA,Cardiology
7,0.03893644469019941,20,2020,IA,Cardiology
8,0.04720366560011946,21,2020,IA,Cardiology
9,0.04178747910345315,22,2020,IA,Cardiology
10,0.031072217807476377,23,2020,IA,Cardiology
11,0.02452409334261818,24,2020,IA,Cardiology
0,0.025008260615580924,25,2021,IA,All
1,0.02624823776405094,26,2021,IA,All
2,0.025266209241487148,27,2021,IA,All
3,0.026821361129538368,28,2021,IA,All
4,0.025739633698853237,29,2021,IA,All
5,0.02634444447279949,30,2021,IA,All
6,0.026009997968185705,31,2021,IA,All
7,0.02456020483609067,32,2021,IA,All
8,0.02543696547581309,33,2021,IA,All
9,0.02658135491918423,34,2021,IA,All
10,0.02585090331861095,35,2021,IA,All
11,0.026020843196719934,36,2021,IA,All
0,0.029202491081845028,25,2021,IA,Emergency Medicine
1,0.03738124522113484,26,2021,IA,Emergency Medicine
2,0.03090725057585686,27,2021,IA,Emergency Medicine
3,0.04241193314958047,28,2021,IA,Emergency Medicine
4,0.034921647235577336,29,2021,IA,Emergency Medicine
5,0.025605728397856353,30,2021,IA,Emergency Medicine
6,0.02774004116037654,31,2021,IA,Emergency Medicine
7,0.024654964495308462,32,2021,IA,Emergency Medicine
8,0.02970030427678838,33,2021,IA,Emergency Medicine
9,0.024832705886215112,34,2021,IA,Emergency Medicine
10,0.025173241656944678,35,2021,IA,Emergency Medicine
11,0.028092945990916718,36,2021,IA,Emergency Medicine
0,0.04880105914875632,25,2021,IA,Anesthesiology
1,0.042692171235970244,26,2021,IA,Anesthesiology
2,0.026831828809354197,27,2021,IA,Anesthesiology
3,0.025877932352543098,28,2021,IA,Anesthesiology
4,0.03190755993036021,29,2021,IA,Anesthesiology
5,0.03183474802013342,30,2021,IA,Anesthesiology
6,0.027942773108443175,31,2021,IA,Anesthesiology
7,0.037596343168718294,32,2021,IA,Anesthesiology
8,0.025876236036611933,33,2021,IA,Anesthesiology
9,0.023250030539780586,34,2021,IA,Anesthesiology
10,0.02899821188666374,35,2021,IA,Anesthesiology
11,0.03850074444334117,36,2021,IA,Anesthesiology
0,0.024662246976489444,25,2021,IA,Cardiology
1,0.028444914750440642,26,2021,IA,Cardiology
2,0.025840825251010058,27,2021,IA,Cardiology
3,0.025779996280888673,28,2021,IA,Cardiology
4,0.03186978875095137,29,2021,IA,Cardiology
5,0.02692255901307361,30,2021,IA,Cardiology
6,0.02835563686733744,31,2021,IA,Cardiology
7,0.03757513249051392,32,2021,IA,Cardiology
8,0.02545749747044146,33,2021,IA,Cardiology
9,0.025770911044921796,34,2021,IA,Cardiology
10,0.025536160434935007,35,2021,IA,Cardiology
11,0.03927857550121572,36,2021,IA,Cardiology
0,0.026068402082815467,37,2022,IA,All
1,0.02485815290062232,38,2022,IA,All
2,0.02526286664063604,39,2022,IA,All
3,0.025306521529418813,40,2022,IA,All
4,0.02555390074118269,41,2022,IA,All
5,0.02501490044804222,42,2022,IA,All
6,0.02476478294536877,43,2022,IA,All
7,0.02508816457714591,44,2022,IA,All
8,0.025733024675605454,45,2022,IA,All
9,0.027085934741816642,46,2022,IA,All
10,0.025515756634477582,47,2022,IA,All
11,0.026416004896927525,48,2022,IA,All
0,0.02586043830692364,37,2022,IA,Emergency Medicine
1,0.032126264301369556,38,2022,IA,Emergency Medicine
2,0.0321800487410141,39,2022,IA,Emergency Medicine
3,0.026925494706525832,40,2022,IA,Emergency Medicine
4,0.030532838553257502,41,2022,IA,Emergency Medicine
5,0.028221898304707338,42,2022,IA,Emergency Medicine
6,0.052918483485112855,43,2022,IA,Emergency Medicine
7,0.026100841302359123,44,2022,IA,Emergency Medicine
8,0.026915352058596742,45,2022,IA,Emergency Medicine
9,0.024389369167973296,46,2022,IA,Emergency Medicine
10,0.02842372367421686,47,2022,IA,Emergency Medicine
11,0.025006305226024983,48,2022,IA,Emergency Medicine
0,0.04181284196206392,37,2022,IA,Anesthesiology
1,0.043831750199176955,38,2022,IA,Anesthesiology
2,0.04071094789908869,39,2022,IA,Anesthesiology
3,0.029688329558673954,40,2022,IA,Anesthesiology
4,0.03967355852727428,41,2022,IA,Anesthesiology
5,0.025671995467718145,42,2022,IA,Anesthesiology
6,0.02862027876724449,43,2022,IA,Anesthesiology
7,0.03883746546691891,44,2022,IA,Anesthesiology
8,0.036568303968711136,45,2022,IA,Anesthesiology
9,0.027186782416838473,46,2022,IA,Anesthesiology
10,0.03867187245916348,47,2022,IA,Anesthesiology
11,0.025053605477254215,48,2022,IA,Anesthesiology
0,0.04303835531942246,37,2022,IA,Cardiology
1,0.03580553589502433,38,2022,IA,Cardiology
2,0.028086917141761814,39,2022,IA,Cardiology
3,0.03872355009336048,40,2022,IA,Cardiology
4,0.01647326836465135,41,2022,IA,Cardiology
5,0.0647679720709129,42,2022,IA,Cardiology
6,0.0331634993850658,43,2022,IA,Cardiology
7,0.039026438530221697,44,2022,IA,Cardiology
8,0.03432507577327715,45,2022,IA,Cardiology
9,0.07088522263088726,46,2022,IA,Cardiology
10,0.02642890217084226,47,2022,IA,Cardiology
11,0.03773672696529762,48,2022,IA,Cardiology
0,0.05461654678111105,-12,2017,ID,All
1,0.05331550112263583,-13,2017,ID,All
2,0.05284172265030307,-14,2017,ID,All
3,0.053426127636799436,-15,2017,ID,All
4,0.05235225053085113,-16,2017,ID,All
5,0.05561938485068463,-17,2017,ID,All
6,0.05649718339145737,-18,2017,ID,All
7,0.05637194398739498,-19,2017,ID,All
8,0.052597907261401344,-20,2017,ID,All
9,0.055505084893428425,-21,2017,ID,All
10,0.05191968601053343,-22,2017,ID,All
11,0.04883250851137477,-23,2017,ID,All
0,0.05154822758786648,-12,2017,ID,Emergency Medicine
1,0.051130289074248436,-13,2017,ID,Emergency Medicine
2,0.07311636783965447,-14,2017,ID,Emergency Medicine
3,0.08724544867843742,-15,2017,ID,Emergency Medicine
4,0.08752000852009179,-16,2017,ID,Emergency Medicine
5,0.07776215411256182,-17,2017,ID,Emergency Medicine
6,0.07289153685939809,-18,2017,ID,Emergency Medicine
7,0.05737083689650335,-19,2017,ID,Emergency Medicine
8,0.0711369777772265,-20,2017,ID,Emergency Medicine
9,0.055841942605379336,-21,2017,ID,Emergency Medicine
10,0.06592499735881385,-22,2017,ID,Emergency Medicine
11,0.06210227491567655,-23,2017,ID,Emergency Medicine
0,0.07801330168337106,-12,2017,ID,Anesthesiology
1,0.07994568484882958,-13,2017,ID,Anesthesiology
2,0.07915678247569868,-14,2017,ID,Anesthesiology
3,0.07815340043834151,-15,2017,ID,Anesthesiology
4,0.07728030460023672,-16,2017,ID,Anesthesiology
5,0.08107876199382158,-17,2017,ID,Anesthesiology
6,0.08074067544283925,-18,2017,ID,Anesthesiology
7,0.08130791380027214,-19,2017,ID,Anesthesiology
8,0.08051084537262532,-20,2017,ID,Anesthesiology
9,0.07725574000158786,-21,2017,ID,Anesthesiology
10,0.09729268518792866,-22,2017,ID,Anesthesiology
11,0.04396952189900638,-23,2017,ID,Anesthesiology
0,0.08493633632262143,-12,2017,ID,Cardiology
1,0.03853231170554605,-13,2017,ID,Cardiology
2,0.10306854162436252,-14,2017,ID,Cardiology
3,0.08409607005428787,-15,2017,ID,Cardiology
4,0.0712412236680049,-16,2017,ID,Cardiology
5,0.07787796573721417,-17,2017,ID,Cardiology
6,0.06399055167358159,-18,2017,ID,Cardiology
7,0.03287028151955185,-19,2017,ID,Cardiology
8,0.03603503571000244,-20,2017,ID,Cardiology
9,0.09487361983938314,-21,2017,ID,Cardiology
10,0.08012276062642054,-22,2017,ID,Cardiology
11,0.06590809612329018,-23,2017,ID,Cardiology
0,0.0672457543442877,-1,2018,ID,All
1,0.049623116092708974,-10,2018,ID,All
2,0.05478679863156832,-11,2018,ID,All
3,0.06858263398208897,-2,2018,ID,All
4,0.05515036987472177,-3,2018,ID,All
5,0.05192305520435081,-4,2018,ID,All
6,0.05006974515022511,-5,2018,ID,All
7,0.05016654712353774,-6,2018,ID,All
8,0.04958909998648653,-7,2018,ID,All
9,0.0505458481969141,-8,2018,ID,All
10,0.0506186792519252,-9,2018,ID,All
11,0.0677103818223882,0,2018,ID,All
0,0.07805280685304794,-1,2018,ID,Emergency Medicine
1,0.056997242501341416,-10,2018,ID,Emergency Medicine
2,0.05256236920693391,-11,2018,ID,Emergency Medicine
3,0.07808614446771589,-2,2018,ID,Emergency Medicine
4,0.06162862553726467,-3,2018,ID,Emergency Medicine
5,0.060684351348720744,-4,2018,ID,Emergency Medicine
6,0.05481532009530521,-5,2018,ID,Emergency Medicine
7,0.051524376357337864,-6,2018,ID,Emergency Medicine
8,0.055330938650065775,-7,2018,ID,Emergency Medicine
9,0.05238121240903859,-8,2018,ID,Emergency Medicine
10,0.057954949996450456,-9,2018,ID,Emergency Medicine
11,0.07730724081505236,0,2018,ID,Emergency Medicine
0,0.07643566784567568,-1,2018,ID,Anesthesiology
1,0.07752943139805124,-10,2018,ID,Anesthesiology
2,0.07999265224148533,-11,2018,ID,Anesthesiology
3,0.07745648362990165,-2,2018,ID,Anesthesiology
4,0.07219200075486865,-3,2018,ID,Anesthesiology
5,0.07436142262053846,-4,2018,ID,Anesthesiology
6,0.0698236091117651,-5,2018,ID,Anesthesiology
7,0.07279135210899235,-6,2018,ID,Anesthesiology
8,0.07378643937037455,-7,2018,ID,Anesthesiology
9,0.06980530084725811,-8,2018,ID,Anesthesiology
10,0.07443703381576738,-9,2018,ID,Anesthesiology
11,0.07665179238265774,0,2018,ID,Anesthesiology
0,0.07332401164792912,-1,2018,ID,Cardiology
1,0.04524433410909179,-10,2018,ID,Cardiology
2,0.06772194654345531,-11,2018,ID,Cardiology
3,0.07573373520692239,-2,2018,ID,Cardiology
4,0.058875803964677065,-3,2018,ID,Cardiology
5,0.05778883827683412,-4,2018,ID,Cardiology
6,0.05175548912669092,-5,2018,ID,Cardiology
7,0.0549731689301064,-6,2018,ID,Cardiology
8,0.0609549357711654,-7,2018,ID,Cardiology
9,0.045175034242957435,-8,2018,ID,Cardiology
10,0.0738141774277361,-9,2018,ID,Cardiology
11,0.0730127020228164,0,2018,ID,Cardiology
0,0.0670905338572334,1,2019,ID,All
1,0.06172646119021574,10,2019,ID,All
2,0.06207781946087643,11,2019,ID,All
3,0.0615013746993488,12,2019,ID,All
4,0.06675585916946392,2,2019,ID,All
5,0.06831230248358078,3,2019,ID,All
6,0.06749624689463474,4,2019,ID,All
7,0.06840262194897484,5,2019,ID,All
8,0.06824909130304813,6,2019,ID,All
9,0.06809970541492294,7,2019,ID,All
10,0.06809796079691532,8,2019,ID,All
11,0.06520670643465898,9,2019,ID,All
0,0.07762292182220021,1,2019,ID,Emergency Medicine
1,0.07161041662351086,10,2019,ID,Emergency Medicine
2,0.07655517092503716,11,2019,ID,Emergency Medicine
3,0.06155476659851422,12,2019,ID,Emergency Medicine
4,0.07626306823738072,2,2019,ID,Emergency Medicine
5,0.0777190380574817,3,2019,ID,Emergency Medicine
6,0.0768859251229208,4,2019,ID,Emergency Medicine
7,0.07897857056170365,5,2019,ID,Emergency Medicine
8,0.07725104333048916,6,2019,ID,Emergency Medicine
9,0.07820497388791381,7,2019,ID,Emergency Medicine
10,0.07833749052122907,8,2019,ID,Emergency Medicine
11,0.07015748761832985,9,2019,ID,Emergency Medicine
0,0.0792634312981838,1,2019,ID,Anesthesiology
1,0.07518564678528028,10,2019,ID,Anesthesiology
2,0.07138951645173885,11,2019,ID,Anesthesiology
3,0.0654179224321545,12,2019,ID,Anesthesiology
4,0.07856821320303575,2,2019,ID,Anesthesiology
5,0.07491093810985316,3,2019,ID,Anesthesiology
6,0.07361657957465428,4,2019,ID,Anesthesiology
7,0.07842147494878837,5,2019,ID,Anesthesiology
8,0.0775170975694296,6,2019,ID,Anesthesiology
9,0.07633153194606512,7,2019,ID,Anesthesiology
10,0.07874741316178013,8,2019,ID,Anesthesiology
11,0.07823870787635068,9,2019,ID,Anesthesiology
0,0.07352470864606175,1,2019,ID,Cardiology
1,0.07250773176415781,10,2019,ID,Cardiology
2,0.07111681342427811,11,2019,ID,Cardiology
3,0.058741908379837615,12,2019,ID,Cardiology
4,0.06627467405938647,2,2019,ID,Cardiology
5,0.0663516338677903,3,2019,ID,Cardiology
6,0.07803165779368837,4,2019,ID,Cardiology
7,0.0729147538996252,5,2019,ID,Cardiology
8,0.06426426638687932,6,2019,ID,Cardiology
9,0.07037507418571376,7,2019,ID,Cardiology
10,0.07390822805908548,8,2019,ID,Cardiology
11,0.06778893955420551,9,2019,ID,Cardiology
0,0.060652414894704854,13,2020,ID,All
1,0.06119580872442809,14,2020,ID,All
2,0.06175743734819228,15,2020,ID,All
3,0.06111039637789928,16,2020,ID,All
4,0.060699911596814315,17,2020,ID,All
5,0.06118334750293575,18,2020,ID,All
6,0.060553627181129444,19,2020,ID,All
7,0.060950085078805394,20,2020,ID,All
8,0.06010126985277764,21,2020,ID,All
9,0.060685524810659364,22,2020,ID,All
10,0.06068006017018224,23,2020,ID,All
11,0.06102731960605734,24,2020,ID,All
0,0.06906631188872625,13,2020,ID,Emergency Medicine
1,0.06915956733224005,14,2020,ID,Emergency Medicine
2,0.06751859183570863,15,2020,ID,Emergency Medicine
3,0.06893346589087024,16,2020,ID,Emergency Medicine
4,0.0651200455980242,17,2020,ID,Emergency Medicine
5,0.06932617448490319,18,2020,ID,Emergency Medicine
6,0.06827947297265102,19,2020,ID,Emergency Medicine
7,0.06527527378986853,20,2020,ID,Emergency Medicine
8,0.06243112353809044,21,2020,ID,Emergency Medicine
9,0.06527437638283629,22,2020,ID,Emergency Medicine
10,0.0664588761825875,23,2020,ID,Emergency Medicine
11,0.06391775069941352,24,2020,ID,Emergency Medicine
0,0.06805910659705772,13,2020,ID,Anesthesiology
1,0.07038192005323751,14,2020,ID,Anesthesiology
2,0.06911498564760332,15,2020,ID,Anesthesiology
3,0.07166786596973307,16,2020,ID,Anesthesiology
4,0.06936950891342153,17,2020,ID,Anesthesiology
5,0.07067334318898821,18,2020,ID,Anesthesiology
6,0.06862417694239964,19,2020,ID,Anesthesiology
7,0.06858926688085265,20,2020,ID,Anesthesiology
8,0.0706788013700339,21,2020,ID,Anesthesiology
9,0.06793811859506182,22,2020,ID,Anesthesiology
10,0.06899301964310778,23,2020,ID,Anesthesiology
11,0.07214992231567363,24,2020,ID,Anesthesiology
0,0.0693329071941392,13,2020,ID,Cardiology
1,0.06211719946377081,14,2020,ID,Cardiology
2,0.06331391271867504,15,2020,ID,Cardiology
3,0.06660362745863102,16,2020,ID,Cardiology
4,0.06751300970058505,17,2020,ID,Cardiology
5,0.05796616722729586,18,2020,ID,Cardiology
6,0.056669762559363845,19,2020,ID,Cardiology
7,0.05730461323647318,20,2020,ID,Cardiology
8,0.06308056112608429,21,2020,ID,Cardiology
9,0.0588234776998221,22,2020,ID,Cardiology
10,0.05836695248846502,23,2020,ID,Cardiology
11,0.05966648507667327,24,2020,ID,Cardiology
0,0.05991322721047676,25,2021,ID,All
1,0.05985820910777506,26,2021,ID,All
2,0.06016298469602588,27,2021,ID,All
3,0.05987223806446218,28,2021,ID,All
4,0.06183503510844579,29,2021,ID,All
5,0.06245997326850783,30,2021,ID,All
6,0.06277803344419897,31,2021,ID,All
7,0.06325340953345715,32,2021,ID,All
8,0.0626775556474678,33,2021,ID,All
9,0.06251394758770812,34,2021,ID,All
10,0.061847166028319966,35,2021,ID,All
11,0.061132063019944116,36,2021,ID,All
0,0.06434265498985381,25,2021,ID,Emergency Medicine
1,0.06333934101901317,26,2021,ID,Emergency Medicine
2,0.06277242317476739,27,2021,ID,Emergency Medicine
3,0.06396942316163234,28,2021,ID,Emergency Medicine
4,0.06588549991997561,29,2021,ID,Emergency Medicine
5,0.06573868053930854,30,2021,ID,Emergency Medicine
6,0.06096691375798946,31,2021,ID,Emergency Medicine
7,0.06632742972455641,32,2021,ID,Emergency Medicine
8,0.059690199697100876,33,2021,ID,Emergency Medicine
9,0.05809934647152981,34,2021,ID,Emergency Medicine
10,0.0600047814472382,35,2021,ID,Emergency Medicine
11,0.057743870196552916,36,2021,ID,Emergency Medicine
0,0.06798804514947865,25,2021,ID,Anesthesiology
1,0.0663404854482108,26,2021,ID,Anesthesiology
2,0.0684867150143239,27,2021,ID,Anesthesiology
3,0.0703341172109948,28,2021,ID,Anesthesiology
4,0.07073874484129627,29,2021,ID,Anesthesiology
5,0.06909166938126854,30,2021,ID,Anesthesiology
6,0.06937255521307328,31,2021,ID,Anesthesiology
7,0.07077672400597423,32,2021,ID,Anesthesiology
8,0.07309633036133989,33,2021,ID,Anesthesiology
9,0.06930889452450395,34,2021,ID,Anesthesiology
10,0.07132818571567479,35,2021,ID,Anesthesiology
11,0.06756651541534531,36,2021,ID,Anesthesiology
0,0.054021441496743594,25,2021,ID,Cardiology
1,0.06351446480611234,26,2021,ID,Cardiology
2,0.05793792619903082,27,2021,ID,Cardiology
3,0.058875803964677065,28,2021,ID,Cardiology
4,0.06764695821847377,29,2021,ID,Cardiology
5,0.060835446780280855,30,2021,ID,Cardiology
6,0.05765516611518606,31,2021,ID,Cardiology
7,0.06391284244838957,32,2021,ID,Cardiology
8,0.05798725950975925,33,2021,ID,Cardiology
9,0.06499807809459324,34,2021,ID,Cardiology
10,0.051052673343748634,35,2021,ID,Cardiology
11,0.052917603370865485,36,2021,ID,Cardiology
0,0.06007672509712669,37,2022,ID,All
1,0.060901237813535625,38,2022,ID,All
2,0.058107923934168415,39,2022,ID,All
3,0.05701370527039007,40,2022,ID,All
4,0.057762786997864746,41,2022,ID,All
5,0.057701848778390574,42,2022,ID,All
6,0.055698332412977836,43,2022,ID,All
7,0.05648076960644399,44,2022,ID,All
8,0.057323984342375844,45,2022,ID,All
9,0.05709577033277058,46,2022,ID,All
10,0.05787231067077658,47,2022,ID,All
11,0.058017580620498777,48,2022,ID,All
0,0.05855981715496972,37,2022,ID,Emergency Medicine
1,0.06049565320876904,38,2022,ID,Emergency Medicine
2,0.06326628541580259,39,2022,ID,Emergency Medicine
3,0.05523722642061246,40,2022,ID,Emergency Medicine
4,0.05790697799370881,41,2022,ID,Emergency Medicine
5,0.06182848402110741,42,2022,ID,Emergency Medicine
6,0.05630010414686892,43,2022,ID,Emergency Medicine
7,0.0592081712341046,44,2022,ID,Emergency Medicine
8,0.06023321291381256,45,2022,ID,Emergency Medicine
9,0.05881641930564918,46,2022,ID,Emergency Medicine
10,0.06025485878320613,47,2022,ID,Emergency Medicine
11,0.060656486789974595,48,2022,ID,Emergency Medicine
0,0.05794660514692207,37,2022,ID,Anesthesiology
1,0.06631364763775516,38,2022,ID,Anesthesiology
2,0.06444780487205004,39,2022,ID,Anesthesiology
3,0.06620094720727687,40,2022,ID,Anesthesiology
4,0.06624068236576464,41,2022,ID,Anesthesiology
5,0.0658598828724607,42,2022,ID,Anesthesiology
6,0.06441785309563275,43,2022,ID,Anesthesiology
7,0.06292678820790376,44,2022,ID,Anesthesiology
8,0.06231912017341301,45,2022,ID,Anesthesiology
9,0.058188902940203846,46,2022,ID,Anesthesiology
10,0.061110316345787785,47,2022,ID,Anesthesiology
11,0.06745980229759319,48,2022,ID,Anesthesiology
0,0.06071443141257482,37,2022,ID,Cardiology
1,0.058258655308587204,38,2022,ID,Cardiology
2,0.05781567575552127,39,2022,ID,Cardiology
3,0.06446532605009314,40,2022,ID,Cardiology
4,0.05667613694519169,41,2022,ID,Cardiology
5,0.05624496168664406,42,2022,ID,Cardiology
6,0.06057022533823009,43,2022,ID,Cardiology
7,0.05372119578618384,44,2022,ID,Cardiology
8,0.05821106942582155,45,2022,ID,Cardiology
9,0.059892456788808834,46,2022,ID,Cardiology
10,0.06271649241139743,47,2022,ID,Cardiology
11,0.06011031096540853,48,2022,ID,Cardiology
0,0.02813348728884879,-12,2017,IL,All
1,0.02691671122450212,-13,2017,IL,All
2,0.026941563960280357,-14,2017,IL,All
3,0.026100017627170957,-15,2017,IL,All
4,0.02616136544866343,-16,2017,IL,All
5,0.027820463987835442,-17,2017,IL,All
6,0.028775488374608083,-18,2017,IL,All
7,0.030350922888500942,-19,2017,IL,All
8,0.02958402452982911,-20,2017,IL,All
9,0.030495053709928555,-21,2017,IL,All
10,0.03025714499497434,-22,2017,IL,All
11,0.028471334073024934,-23,2017,IL,All
0,0.07183450625570142,-12,2017,IL,Emergency Medicine
1,0.06894296078029405,-13,2017,IL,Emergency Medicine
2,0.07371680242009615,-14,2017,IL,Emergency Medicine
3,0.07573311713424846,-15,2017,IL,Emergency Medicine
4,0.07211592439450054,-16,2017,IL,Emergency Medicine
5,0.07277829191234064,-17,2017,IL,Emergency Medicine
6,0.07434105714117467,-18,2017,IL,Emergency Medicine
7,0.07544735979552075,-19,2017,IL,Emergency Medicine
8,0.0748598254375129,-20,2017,IL,Emergency Medicine
9,0.08102542422949255,-21,2017,IL,Emergency Medicine
10,0.0734794212035812,-22,2017,IL,Emergency Medicine
11,0.07399223576706948,-23,2017,IL,Emergency Medicine
0,0.07581455599335452,-12,2017,IL,Anesthesiology
1,0.07216809995651419,-13,2017,IL,Anesthesiology
2,0.07207318206775681,-14,2017,IL,Anesthesiology
3,0.05417622821431167,-15,2017,IL,Anesthesiology
4,0.05885263568658894,-16,2017,IL,Anesthesiology
5,0.061646011360971475,-17,2017,IL,Anesthesiology
6,0.0636589423601206,-18,2017,IL,Anesthesiology
7,0.07033541244534258,-19,2017,IL,Anesthesiology
8,0.06797200643925438,-20,2017,IL,Anesthesiology
9,0.06774274830879656,-21,2017,IL,Anesthesiology
10,0.0633491822793446,-22,2017,IL,Anesthesiology
11,0.0662988488321008,-23,2017,IL,Anesthesiology
0,0.05625625774270038,-12,2017,IL,Cardiology
1,0.03021301493003914,-13,2017,IL,Cardiology
2,0.03768792951471045,-14,2017,IL,Cardiology
3,0.02920481682274345,-15,2017,IL,Cardiology
4,0.03418179779694919,-16,2017,IL,Cardiology
5,0.06207056086730933,-17,2017,IL,Cardiology
6,0.04330696981882498,-18,2017,IL,Cardiology
7,0.05124936960198234,-19,2017,IL,Cardiology
8,0.03523957646850939,-20,2017,IL,Cardiology
9,0.03179551632713162,-21,2017,IL,Cardiology
10,0.058598398362908366,-22,2017,IL,Cardiology
11,0.04214067029210977,-23,2017,IL,Cardiology
0,0.02347102208962837,-1,2018,IL,All
1,0.02914346110496635,-10,2018,IL,All
2,0.028006808440401376,-11,2018,IL,All
3,0.026525888914865514,-2,2018,IL,All
4,0.02990727123269976,-3,2018,IL,All
5,0.028562897352063965,-4,2018,IL,All
6,0.030658284304528216,-5,2018,IL,All
7,0.03082779956597992,-6,2018,IL,All
8,0.03303206433658579,-7,2018,IL,All
9,0.02891047581907169,-8,2018,IL,All
10,0.027798789633117882,-9,2018,IL,All
11,0.02333349724886935,0,2018,IL,All
0,0.07519420522723874,-1,2018,IL,Emergency Medicine
1,0.0752539337717465,-10,2018,IL,Emergency Medicine
2,0.07637350952386557,-11,2018,IL,Emergency Medicine
3,0.06601052927968198,-2,2018,IL,Emergency Medicine
4,0.07407523276412031,-3,2018,IL,Emergency Medicine
5,0.06775912959489316,-4,2018,IL,Emergency Medicine
6,0.07596363098600145,-5,2018,IL,Emergency Medicine
7,0.07693812341216755,-6,2018,IL,Emergency Medicine
8,0.07720548769888991,-7,2018,IL,Emergency Medicine
9,0.07794068852351377,-8,2018,IL,Emergency Medicine
10,0.07738395516500929,-9,2018,IL,Emergency Medicine
11,0.07231150205280568,0,2018,IL,Emergency Medicine
0,0.06764450670709543,-1,2018,IL,Anesthesiology
1,0.06699925817282959,-10,2018,IL,Anesthesiology
2,0.05762651847571154,-11,2018,IL,Anesthesiology
3,0.06918703838136875,-2,2018,IL,Anesthesiology
